Segmentation	language	variation	context	dimension	AUC	StD
gold	Jap	h_13	200	50	0.599407589386212	0.011504326513140314
gold	Jap	h_13	200	100	0.5917993894105256	0.012997310501812062
gold	Jap	h_13	200	200	0.6069060666614046	0.01024274945069719
gold	Jap	h_13	200	500	0.5895658037859145	0.010801230807060571
gold	Jap	phonemic	200	5	0.7792531075434057	0.007468911661380603
gold	Jap	phonemic	200	10	0.8095804657009062	0.005843382386158492
gold	Jap	phonemic	200	20	0.8309410843899668	0.005138978063092653
gold	Jap	phonemic	200	50	0.8385080147522085	0.004828070067412363
gold	Jap	phonemic	200	100	0.8440863074980324	0.0039456977829234385
gold	Jap	phonemic	200	200	0.8460719094275349	0.004539490269433404
gold	Jap	phonemic	200	500	0.824631935565659	0.0049764338043433096
gold	Jap	htk_50	200	5	0.8057037486962707	0.00517787425708393
gold	Jap	htk_50	200	10	0.8217189225404691	0.004441923975428399
gold	Jap	htk_50	200	20	0.8350649232318227	0.0041411754532832395
gold	Jap	htk_50	200	50	0.8453092360377841	0.0036454014289289197
gold	Jap	htk_50	200	100	0.8465066782339572	0.003727208870578819
gold	Jap	htk_50	200	200	0.8347281265421084	0.003867587352003556
gold	Jap	htk_50	200	500	0.8160843222758213	0.0037727321542189774
gold	Jap	htk_100	200	5	0.780514855673816	0.004513227292397736
gold	Jap	htk_100	200	10	0.804459702340628	0.003842920605744008
gold	Jap	htk_100	200	20	0.810282494646082	0.003935456391170816
gold	Jap	htk_100	200	50	0.8202067481378025	0.0037705110014465363
gold	Jap	htk_100	200	100	0.8148009872700825	0.003907650387831739
gold	Jap	htk_100	200	200	0.8018160923682445	0.0039956290908064315
gold	Jap	htk_100	200	500	0.7851383841387548	0.004151730881215388
gold	Jap	htk_200	200	5	0.7653211266099609	0.004887516508580516
gold	Jap	htk_200	200	10	0.7851600694877738	0.003934295585102028
gold	Jap	htk_200	200	20	0.7891835653727037	0.0035008361399909366
gold	Jap	htk_200	200	50	0.7921331235257724	0.0034877354163777674
gold	Jap	htk_200	200	100	0.789367332252208	0.003713645958358529
gold	Jap	htk_200	200	200	0.7748026093664447	0.004106409537114483
gold	Jap	htk_200	200	500	0.7495853524895101	0.004118180048696604
gold	Jap	h_2	500	5	0.511966802346396	0.03732084912646581
gold	Jap	h_2	500	10	0.5078546924449051	0.03627422871931477
gold	Jap	h_2	500	20	0.5039499381304544	0.04418753274944347
gold	Jap	h_2	500	50	0.521818979616943	0.04171959595840468
gold	Jap	h_2	500	100	0.502243881366098	0.03927441532027183
gold	Jap	h_2	500	200	0.5120050772335477	0.036210698829839474
gold	Jap	h_2	500	500	0.5151000723483419	0.04075580059197804
gold	Jap	h_4	500	5	0.5146971737923666	0.024616963774142908
gold	Jap	h_4	500	10	0.5206579033329511	0.024911759512799985
gold	Jap	h_4	500	20	0.5297201000117618	0.025069578222067103
gold	Jap	h_4	500	50	0.5228370750380307	0.025834182103509847
gold	Jap	h_4	500	100	0.5107166602036363	0.023693402501700364
gold	Jap	h_4	500	200	0.5155439978003268	0.026109308362579464
gold	Jap	h_4	500	500	0.5068550681742272	0.024477410863490385
gold	Jap	h_8	500	5	0.5673637758176663	0.013547197470644513
gold	Jap	h_8	500	10	0.5754439148113432	0.011833412150517964
gold	Jap	h_8	500	20	0.575513231028017	0.01110486328263105
gold	Jap	h_8	500	50	0.5671931536685593	0.011190138132671137
gold	Jap	h_8	500	100	0.5828223651691992	0.01021643060285656
gold	Jap	h_8	500	200	0.5812977771396114	0.011962134187212568
