Segmentation	language	variation	context	dimension	AUC	StD
seg	Eng	htk_160	200	200	0.6825146586380612	0.005868863335912662
seg	Eng	htk_160	200	500	0.6775224781268279	0.005893543253633238
seg	Eng	htk_320	200	5	0.6209121396009736	0.006347060630634828
seg	Eng	htk_320	200	10	0.6403205505717939	0.005866926941123903
seg	Eng	htk_320	200	20	0.6494676055236664	0.0051295248550567545
seg	Eng	htk_320	200	50	0.65756050707417	0.0059078720017946215
seg	Eng	htk_320	200	100	0.6548122012712851	0.00513148617613674
seg	Eng	htk_320	200	200	0.6451243678783414	0.0050498463655383715
seg	Eng	htk_320	200	500	0.6414638298187748	0.0052680415475594156
seg	Eng	h_2	500	5	0.48347882841539946	0.05101790525236821
seg	Eng	h_2	500	10	0.48439871329119527	0.05172929943943129
seg	Eng	h_2	500	20	0.50041524166421	0.05697218480606962
seg	Eng	h_2	500	50	0.5183879003676067	0.0564525456739134
seg	Eng	h_2	500	100	0.5338637887193669	0.06196614978985096
seg	Eng	h_2	500	200	0.5104318015535704	0.06094378456032913
seg	Eng	h_2	500	500	0.5222044110679194	0.0602291563513744
seg	Eng	h_4	500	5	0.5379757300354546	0.029578700362520315
seg	Eng	h_4	500	10	0.5402422444652056	0.029099019341061065
seg	Eng	h_4	500	20	0.5455308242173605	0.03364796355412164
seg	Eng	h_4	500	50	0.5516328236120343	0.029774445888383766
seg	Eng	h_4	500	100	0.5494071738720028	0.03123539600535106
seg	Eng	h_4	500	200	0.557372202027601	0.030567023542279654
seg	Eng	h_4	500	500	0.5544086772024949	0.03064494596617749
seg	Eng	h_10	500	5	0.5306647617080074	0.010936276249514461
seg	Eng	h_10	500	10	0.5308941335613171	0.014246454805047173
seg	Eng	h_10	500	20	0.523909357205581	0.013676272953284883
seg	Eng	h_10	500	50	0.5123176202406919	0.01385267509069194
seg	Eng	h_10	500	100	0.5135324551660867	0.014352494552741738
seg	Eng	h_10	500	200	0.514629083166576	0.012945179968968741
seg	Eng	h_10	500	500	0.5161107112860154	0.014185902254088622
seg	Eng	h_19	500	5	0.5375461054828423	0.013687649768101398
seg	Eng	h_19	500	10	0.5349325431488051	0.01406940191930048
seg	Eng	h_19	500	20	0.5258498903831099	0.012525240026810191
seg	Eng	h_19	500	50	0.5369924905365877	0.012813574630139594
seg	Eng	h_19	500	100	0.536443902850041	0.01462568106013785
seg	Eng	h_19	500	200	0.5363160746520769	0.013115276509096272
seg	Eng	h_19	500	500	0.5343306867007747	0.013432807128477909
seg	Eng	phonemic	500	5	0.6921733698139753	0.007306642873133766
seg	Eng	phonemic	500	10	0.7136739815277052	0.007036850500012021
seg	Eng	phonemic	500	20	0.731133346429155	0.006803486440652844
seg	Eng	phonemic	500	50	0.7453823692911797	0.006530732201488661
seg	Eng	phonemic	500	100	0.7416184896231244	0.0059768159260618955
seg	Eng	phonemic	500	200	0.7411386393735911	0.005844973209455302
seg	Eng	phonemic	500	500	0.7427235210808384	0.007086149231852698
seg	Eng	htk_80	500	5	0.6506645561358111	0.007142553996210751
seg	Eng	htk_80	500	10	0.6723284758500649	0.006296584118528943
seg	Eng	htk_80	500	20	0.6794625716522508	0.006217430364568885
seg	Eng	htk_80	500	50	0.690144092182609	0.006513004439816489
seg	Eng	htk_80	500	100	0.6883265794221849	0.0059748341643128386
seg	Eng	htk_80	500	200	0.6877064988964031	0.0068694606272134895
seg	Eng	htk_80	500	500	0.6874977543782451	0.006254696985325377
seg	Eng	htk_160	500	5	0.639317303586911	0.0059086160512161505
seg	Eng	htk_160	500	10	0.6581113270520872	0.00613451509392977
seg	Eng	htk_160	500	20	0.6754724893272293	0.005470501647756743
seg	Eng	htk_160	500	50	0.6766725822464238	0.0054666100704483
seg	Eng	htk_160	500	100	0.6682802541192442	0.006077223347139302
seg	Eng	htk_160	500	200	0.6688218484118768	0.006195974723694999
seg	Eng	htk_160	500	500	0.6681237957420036	0.005935473598855698
seg	Eng	htk_320	500	5	0.6170832249848249	0.006107946563493783
seg	Eng	htk_320	500	10	0.6352180693806693	0.005639889867044455
seg	Eng	htk_320	500	20	0.6454358075565749	0.005640771737702882
seg	Eng	htk_320	500	50	0.6452789897562115	0.005908723037183394
seg	Eng	htk_320	500	100	0.6360357895299942	0.005386994147944047
seg	Eng	htk_320	500	200	0.6356852287399323	0.005850481453199268
seg	Eng	htk_320	500	500	0.635198898637478	0.0055151164318418535
